FID,num,序号,学校名,学校标,主管部,所在地,办学层,备注,campusName,uid,area,lngN,latN,面积,EXT_MIN_X,EXT_MIN_Y,EXT_MAX_X,EXT_MAX_Y,lngC,latC,x_min,x_max,dx,y_min,y_max,dy
802,565,419,大连海事大学,4121010151.000000000000000,交通运输部,大连市,本科,公办,大连海事大学,5fcef9eed238f9c0c4f50d78,甘井子区,121.520999000000003,38.867959519999999,57.1549988,121.514191891999999,38.863501500300003,121.528085891000003,38.872372367499999,121.521138891999996,38.867936933899998,109777,109783,6,50156,50152,4
803,236,149,河北大学,4113010075.000000000000000,河北省,保定市,本科,公办,河北大学,a99fa9faa8ab85502afc4893,莲池区,115.509906099999995,38.869664319999998,40.1454010,115.504286485999998,38.865960605900000,115.513888645999998,38.874189803100002,115.509087566000005,38.870075204499997,107589,107593,4,50155,50151,4
804,631,436,东北财经大学,4121010173.000000000000000,辽宁省,大连市,本科,公办,东北财经大学,6be5d13d9e97bcb8f4eafc66,沙河口区,121.546514900000005,38.877410339999997,34.6577988,121.542558604000007,38.873005903299997,121.550982020000006,38.880934855699998,121.546770312000007,38.876970379500001,109788,109791,3,50152,50148,4
805,279,162,保定学院,4113010096.000000000000000,河北省,保定市,本科,公办,保定学院,72e57fd76c6e1dacf8dc8563,莲池区,115.572893399999998,38.880210290000001,55.9574013,115.566571334000002,38.874924772400000,115.578991264999999,38.884181957999999,115.572781300000003,38.879553365200003,107612,107617,5,50151,50147,4
806,348,182,中央司法警官学院,4113011903.000000000000000,司法部,保定市,本科,公办,中央司法警官学院,54435dd38c0491a59e95de7e,莲池区,115.508511900000002,38.880481619999998,32.1095009,115.504053834999993,38.877455268399999,115.510874223000002,38.884770953299999,115.507464029000005,38.881113110800001,107589,107592,3,50150,50146,4
807,237,149,河北大学,4113010075.000000000000000,河北省,保定市,本科,公办,河北大学(七一路校区),ecdc6755636f679957bfffd8,莲池区,115.558857200000006,38.879406310000000,68.5417023,115.554652415999996,38.875803959599999,115.563190519000003,38.885654433600003,115.558921467000005,38.880729196600001,107608,107611,3,50151,50146,5
808,234,121,天津仁爱学院,4112014038.000000000000000,天津市教委,天津市,本科,民办,天津仁爱学院,cbaa00c80baa1fb7d3ff23b2,静海区,117.150497299999998,38.884385320000000,60.4491997,117.142528428999995,38.880096178599999,117.156829854999998,38.888170804300003,117.149679141999997,38.884133491500002,108186,108191,5,50149,50145,4
809,524,409,大连理工大学,4121010141.000000000000000,教育部,大连市,本科,公办,大连理工大学,ee0612a67a3a6eb995f08c09,甘井子区,121.519616600000006,38.881327079999998,191.0240021,121.508882456999999,38.873758118200001,121.531540175000004,38.890400619700003,121.520211316000001,38.882079369000003,109776,109784,8,50152,50144,8
810,337,178,河北金融学院,4113011420.000000000000000,河北省,保定市,本科,公办,河北金融学院,b388f9fdc59a0840b35c6aeb,莲池区,115.492859999999993,38.918613469999997,66.2770004,115.485064045000001,38.916581860299999,115.498135473999994,38.924486710700002,115.491599758999996,38.920534285499997,107582,107587,5,50132,50128,4
811,3290,2630,河西学院,4162010740.000000000000000,甘肃省,张掖市,本科,公办,河西学院,2da167e3d1d8604891114cb7,甘州区,100.439248100000000,38.947891890000001,76.0168991,100.435388477000004,38.942830555400000,100.446875539999994,38.955313406599998,100.441132009000000,38.949071981000003,102103,102107,4,50119,50113,6
812,198,101,天津中医药大学,4112010063.000000000000000,天津市,天津市,本科,公办,天津中医药大学(新校区),bd4ad85e3cd6861786420e5f,静海区,117.064694700000004,38.952202079999999,127.1080017,117.058216024999993,38.947002733600002,117.072729175999996,38.956949602000002,117.065472600000007,38.951976167799998,108155,108160,5,50117,50113,4
813,216,107,天津体育学院,4112010071.000000000000000,天津市,天津市,本科,公办,天津体育学院(新校区),7666852232adf8e21c38946d,静海区,117.053253299999994,38.952149769999998,75.7819977,117.048874294000001,38.946906593800001,117.057247341999997,38.957873115100000,117.053060818000006,38.952389854499998,108152,108155,3,50117,50112,5
814,655,445,辽宁警察学院,4121011432.000000000000000,辽宁省,大连市,本科,公办,辽宁警察学院,22e11407361e4cc9d5b74eef,甘井子区,121.324103600000001,38.963336089999999,50.4948997,121.319549989999999,38.958659154199999,121.329180945000004,38.967429229300002,121.324365467999996,38.963044191800002,109707,109710,3,50112,50108,4
815,567,420,大连工业大学,4121010152.000000000000000,辽宁省,大连市,本科,公办,大连工业大学,3be122e107ba95521ef74d27,甘井子区,121.522615000000002,38.972518659999999,45.6567993,121.518210288999995,38.969595473399998,121.529203742999997,38.975914842400002,121.523707016000003,38.972755157899996,109779,109783,4,50107,50104,3
816,3369,2686,宁夏理工学院,4164012544.000000000000000,宁夏回族自治区教育厅,石嘴山市,本科,民办,宁夏理工学院,3c6ec48473722836aeee7aa4,大武口区,106.409317000000001,38.969359699999998,97.6536026,106.398265749999993,38.962521431200003,106.417572473000007,38.976711893100003,106.407919112000002,38.969616662200004,104274,104281,7,50110,50103,7
817,174,93,南开大学,4112010055.000000000000000,教育部,天津市,本科,公办,南开大学(津南校区),ae4ffd933efe392faaf7294c,津南区,117.339834800000006,38.987660150000004,273.8529968,117.326048908000004,38.980622749799998,117.352145402000005,38.995633071000000,117.339097155000005,38.988127910400003,108253,108262,9,50102,50095,7
818,177,94,天津大学,4112010056.000000000000000,教育部,天津市,本科,公办,天津大学(北洋园校区),e4fb2dba48387fb9db131869,津南区,117.306161200000005,38.997493190000000,235.6719971,117.292565359999998,38.988920415499997,117.319505186000001,39.005045479400003,117.306035273000006,38.996982947500001,108240,108250,10,50098,50090,8
819,223,112,天津中德应用技术大学,4112012105.000000000000000,天津市,天津市,本科,公办,天津中德应用技术大学,fe31ae5a4f5e97c2f4e73b88,津南区,117.379735699999998,39.010101380000002,45.0449982,117.373816679000001,39.006831136999999,117.386281267000001,39.013709322399997,117.380048973000001,39.010270229699998,108270,108275,5,50089,50086,3
820,665,448,大连民族大学,4121012026.000000000000000,国家民委,大连市,本科,公办,大连民族大学,b0d056f26a910a7ecbc3db99,金州区,121.770100900000003,39.044319629999997,34.4248009,121.766534714000002,39.041275028100003,121.774958740000002,39.046526104599998,121.770746727000002,39.043900566399998,109869,109872,3,50073,50071,2
821,213,106,天津财经大学,4112010070.000000000000000,天津市,天津市,本科,公办,天津财经大学,3a0a78bd685fdefb63180938,河西区,117.271951400000006,39.060197719999998,57.0830002,117.263546305999995,39.056128308100000,117.276861827999994,39.063420220600001,117.270204066999995,39.059774264300003,108230,108235,5,50066,50063,3
822,207,103,天津职业技术师范大学,4112010066.000000000000000,天津市,天津市,本科,公办,天津职业技术师范大学,f2405c89493da90e9de32147,津南区,117.290002599999994,39.058345899999999,57.9600983,117.281347487999994,39.051492356300002,117.297087348999995,39.064526291999996,117.289217418000007,39.058009324099999,108236,108242,6,50068,50062,6
823,189,98,天津理工大学,4112010060.000000000000000,天津市,天津市,本科,公办,天津理工大学,53cebd50d60f60602a02e1f9,西青区,117.135240899999999,39.059051340000003,141.7279968,117.126431752000002,39.053852514299997,117.139753440000007,39.070693669299999,117.133092595999997,39.062273091800002,108180,108185,5,50067,50059,8
824,183,96,天津工业大学,4112010058.000000000000000,天津市,天津市,本科,公办,天津工业大学,d219bb1d1a038f8af50e77f9,西青区,117.104953600000002,39.065810949999999,155.4140015,117.098765705000005,39.058302812400001,117.111866840999994,39.070803035300003,117.105316273000000,39.064552923900003,108170,108175,5,50065,50059,6
825,203,102,天津师范大学,4112010065.000000000000000,天津市,天津市,本科,公办,天津师范大学,2e7e659340f1c018e5e965c5,西青区,117.119219999999999,39.061882670000003,222.1150055,117.112634123000007,39.051965575099999,117.126204943000005,39.070892392600001,117.119419532999999,39.061428983799999,108175,108180,5,50068,50059,9
826,525,409,大连理工大学,4121010141.000000000000000,教育部,大连市,本科,公办,大连理工大学(开发区校区),e52c531d59cfd7adbd48420d,金州区,121.811502399999995,39.083640610000003,48.5015984,121.805987975999997,39.079640840200000,121.818290876000006,39.086664283300003,121.812139426000002,39.083152561699997,109884,109888,4,50055,50052,3
827,179,95,天津科技大学,4112010057.000000000000000,天津市,天津市,本科,公办,天津科技大学(滨海校区),1f4e00d8e1d5604a2cb17e65,滨海新区,117.703156399999997,39.086013780000002,99.6371002,117.686379350999999,39.081450510899998,117.709494808000002,39.090024472700001,117.697937080000003,39.085737491800003,108384,108392,8,50054,50050,4
